Timestamp_ms,CPU_Usage,Memory_MB
1739980145515,0.0,684.58
1739980145521,0.0,684.58
1739980145526,0.0,684.58
1739980145532,0.0,684.58
1739980145538,0.0,684.58
1739980145543,0.0,684.58
1739980145549,0.0,684.58
1739980145555,0.0,684.58
1739980145560,0.0,684.58
1739980145566,0.0,684.58
1739980145571,0.0,684.58
1739980145577,0.0,684.58
1739980145582,0.0,684.58
1739980145588,0.0,684.58
1739980145594,0.0,684.58
1739980145599,0.0,684.58
1739980145605,0.0,684.58
1739980145611,0.0,684.58
1739980145616,0.0,684.58
1739980145622,0.0,684.58
1739980145628,0.0,684.58
1739980145633,0.0,684.58
1739980145639,0.0,684.58
1739980145644,0.0,684.58
1739980145650,0.0,684.58
1739980145655,0.0,684.58
1739980145661,0.0,684.58
1739980145666,0.0,684.58
1739980145671,0.0,684.58
1739980145676,0.0,684.58
1739980145682,0.0,684.58
1739980145687,0.0,684.58
1739980145692,0.0,684.58
1739980145697,0.0,684.58
1739980145702,0.0,684.58
1739980145708,0.0,684.58
1739980145713,0.0,684.58
1739980145719,0.0,684.58
1739980145724,0.0,684.58
1739980145730,0.0,684.58
1739980145735,0.0,684.58
1739980145740,0.0,684.58
1739980145745,0.0,684.58
1739980145750,0.0,684.58
1739980145756,0.0,684.58
1739980145761,0.0,684.58
1739980145766,0.0,684.58
1739980145771,0.0,684.58
1739980145776,0.0,684.58
1739980145782,0.0,684.58
1739980145787,0.0,684.58
1739980145792,0.0,684.58
1739980145797,0.0,684.58
1739980145802,0.0,684.58
1739980145808,0.0,684.58
1739980145813,0.0,684.58
1739980145819,0.0,684.58
1739980145824,0.0,684.58
1739980145830,0.0,684.58
1739980145836,0.0,684.58
1739980145841,0.0,684.58
1739980145846,0.0,684.58
1739980145851,0.0,684.58
1739980145856,0.0,684.58
1739980145862,0.0,684.58
1739980145867,0.0,684.58
1739980145872,0.0,684.58
1739980145877,0.0,684.58
1739980145883,0.0,684.58
1739980145888,0.0,684.58
1739980145893,0.0,684.58
1739980145898,0.0,684.58
1739980145904,0.0,684.58
1739980145909,0.0,684.58
1739980145914,0.0,684.58
1739980145920,0.0,684.58
1739980145925,0.0,684.58
1739980145930,0.0,684.58
1739980145935,0.0,684.58
1739980145941,0.0,684.58
1739980145946,0.0,684.58
1739980145951,0.0,684.58
1739980145956,0.0,684.58
1739980145961,0.0,684.58
1739980145966,0.0,684.58
1739980145972,196.5,684.58
1739980145977,0.0,684.58
1739980145982,0.0,684.58
1739980145987,0.0,684.58
1739980145993,0.0,684.58
1739980145998,0.0,684.58
1739980146003,0.0,684.58
1739980146008,0.0,684.58
1739980146013,0.0,684.58
1739980146018,0.0,684.58
1739980146024,0.0,684.58
1739980146029,0.0,684.58
1739980146034,0.0,684.58
1739980146039,0.0,684.58
1739980146045,0.0,684.58
1739980146050,0.0,684.58
1739980146055,197.2,684.58
1739980146060,0.0,684.58
1739980146065,0.0,684.58
1739980146070,0.0,684.58
1739980146076,0.0,684.58
1739980146081,0.0,684.58
1739980146086,0.0,684.58
1739980146091,0.0,684.58
1739980146096,0.0,684.58
1739980146102,0.0,684.58
1739980146107,0.0,684.58
1739980146112,0.0,684.58
1739980146118,0.0,684.58
1739980146123,0.0,684.58
1739980146128,0.0,684.58
1739980146134,0.0,684.58
1739980146139,0.0,684.58
1739980146145,0.0,684.58
1739980146150,0.0,684.58
1739980146156,0.0,684.58
1739980146161,0.0,684.58
1739980146167,0.0,684.58
1739980146173,0.0,684.58
1739980146178,0.0,684.58
1739980146184,0.0,684.58
1739980146189,0.0,684.58
1739980146194,0.0,684.58
1739980146200,0.0,684.58
1739980146205,0.0,684.58
1739980146210,0.0,684.58
1739980146216,0.0,684.58
1739980146222,0.0,684.58
1739980146227,0.0,684.58
1739980146233,0.0,684.58
1739980146238,0.0,684.58
1739980146244,0.0,684.58
1739980146249,0.0,684.58
1739980146255,0.0,684.58
1739980146260,0.0,684.58
1739980146266,0.0,684.58
1739980146271,0.0,684.58
1739980146276,0.0,684.58
1739980146281,0.0,684.58
1739980146287,0.0,684.58
1739980146293,0.0,684.58
1739980146298,0.0,684.58
1739980146304,0.0,684.58
1739980146310,0.0,684.58
1739980146315,0.0,684.58
1739980146321,0.0,684.58
1739980146326,0.0,684.58
1739980146331,0.0,684.58
1739980146337,0.0,684.58
1739980146343,0.0,684.58
1739980146348,0.0,684.58
1739980146353,0.0,684.58
1739980146358,0.0,684.58
1739980146364,0.0,684.58
1739980146369,0.0,684.58
1739980146374,0.0,684.58
1739980146380,0.0,684.58
1739980146385,0.0,684.58
1739980146391,0.0,684.58
1739980146396,0.0,684.58
1739980146402,0.0,684.58
1739980146407,0.0,684.58
1739980146413,0.0,684.58
1739980146419,0.0,684.58
1739980146424,0.0,684.58
1739980146430,0.0,684.58
1739980146436,0.0,684.58
1739980146442,0.0,684.58
1739980146447,0.0,684.58
1739980146453,0.0,684.58
1739980146459,0.0,684.58
1739980146464,0.0,684.58
1739980146470,0.0,684.58
1739980146476,0.0,684.58
1739980146481,0.0,684.58
1739980146487,0.0,684.58
1739980146492,0.0,684.58
1739980146498,0.0,684.58
1739980146504,0.0,684.58
1739980146510,0.0,684.58
1739980146515,0.0,684.58
1739980146521,0.0,684.58
1739980146526,0.0,684.58
1739980146531,0.0,684.58
1739980146537,0.0,684.58
1739980146542,0.0,684.58
1739980146547,0.0,684.58
1739980146552,0.0,684.58
1739980146558,0.0,684.58
1739980146563,0.0,684.58
1739980146569,0.0,684.58
1739980146574,0.0,684.58
1739980146580,0.0,684.58
1739980146586,0.0,684.58
1739980146591,0.0,684.58
1739980146597,0.0,684.58
1739980146602,0.0,684.58
1739980146608,0.0,684.58
1739980146613,0.0,684.58
1739980146618,0.0,684.58
1739980146623,0.0,684.58
1739980146628,0.0,684.58
1739980146634,0.0,684.58
1739980146639,0.0,684.58
1739980146644,0.0,684.58
1739980146650,0.0,684.58
1739980146655,0.0,684.58
1739980146661,0.0,684.58
1739980146666,0.0,684.58
1739980146671,195.6,684.58
1739980146677,0.0,684.58
1739980146682,0.0,684.58
1739980146687,0.0,684.58
1739980146693,0.0,684.58
1739980146698,0.0,684.58
1739980146703,0.0,684.58
1739980146708,0.0,684.58
1739980146713,0.0,684.58
1739980146719,0.0,684.58
1739980146724,0.0,684.58
1739980146730,0.0,684.58
1739980146735,0.0,684.58
1739980146741,0.0,684.58
1739980146747,0.0,684.58
1739980146752,0.0,684.58
1739980146758,0.0,684.58
1739980146764,0.0,684.58
1739980146769,0.0,684.58
1739980146774,0.0,684.58
1739980146779,0.0,684.58
1739980146784,0.0,684.58
1739980146790,0.0,684.58
1739980146795,0.0,684.58
1739980146800,0.0,684.58
1739980146805,0.0,684.58
1739980146810,0.0,684.58
1739980146815,0.0,684.58
1739980146821,0.0,684.58
1739980146826,0.0,684.58
1739980146831,0.0,684.58
1739980146836,0.0,684.58
1739980146841,0.0,684.58
1739980146847,0.0,684.58
1739980146852,0.0,684.58
1739980146857,0.0,684.58
1739980146862,0.0,684.58
1739980146867,0.0,684.58
1739980146872,0.0,684.58
1739980146878,0.0,684.58
1739980146883,0.0,684.58
1739980146888,0.0,684.58
1739980146893,0.0,684.58
1739980146898,0.0,684.58
1739980146904,0.0,684.58
1739980146909,0.0,684.58
1739980146914,0.0,684.58
1739980146920,0.0,684.58
1739980146925,0.0,684.58
1739980146931,0.0,684.58
1739980146937,0.0,684.58
1739980146942,0.0,684.58
1739980146948,0.0,684.58
1739980146953,0.0,684.58
1739980146959,0.0,684.58
1739980146964,0.0,684.58
1739980146969,0.0,684.58
1739980146974,0.0,684.58
1739980146980,0.0,684.58
1739980146985,0.0,684.58
1739980146991,0.0,684.58
1739980146996,0.0,684.58
1739980147001,0.0,684.58
1739980147007,0.0,684.58
1739980147012,0.0,684.58
1739980147018,0.0,684.58
1739980147023,0.0,684.58
1739980147029,0.0,684.58
1739980147035,0.0,684.58
1739980147041,0.0,684.58
1739980147046,0.0,684.58
1739980147052,0.0,684.58
1739980147057,0.0,684.58
1739980147063,0.0,684.58
1739980147069,0.0,684.58
1739980147075,0.0,684.58
1739980147080,0.0,684.58
1739980147086,0.0,684.58
1739980147091,0.0,684.58
1739980147097,0.0,684.58
1739980147102,0.0,684.58
1739980147107,0.0,684.58
1739980147112,0.0,684.58
1739980147117,0.0,684.58
1739980147122,0.0,684.58
1739980147128,0.0,684.58
1739980147133,0.0,684.58
1739980147139,0.0,684.58
1739980147145,0.0,684.58
1739980147150,0.0,684.58
1739980147156,0.0,684.58
1739980147162,0.0,684.58
1739980147167,0.0,684.58
1739980147173,193.6,684.58
1739980147179,0.0,684.58
1739980147184,0.0,684.58
1739980147190,0.0,684.58
1739980147196,0.0,684.58
1739980147202,0.0,684.58
1739980147207,0.0,684.58
1739980147212,0.0,684.58
1739980147218,0.0,684.58
1739980147223,0.0,684.58
1739980147228,0.0,684.58
1739980147233,0.0,684.58
1739980147238,0.0,684.58
1739980147243,0.0,684.58
1739980147249,0.0,684.58
1739980147254,0.0,684.58
1739980147259,0.0,684.58
1739980147264,0.0,684.58
1739980147269,0.0,684.58
1739980147274,0.0,684.58
1739980147280,0.0,684.58
1739980147286,0.0,684.58
1739980147291,0.0,684.58
1739980147296,0.0,684.58
1739980147302,195.1,684.58
1739980147307,0.0,684.58
1739980147312,0.0,684.58
1739980147318,0.0,684.58
1739980147323,0.0,684.58
1739980147329,0.0,684.58
1739980147334,0.0,684.58
1739980147340,0.0,684.58
1739980147345,0.0,684.58
1739980147351,0.0,684.58
1739980147357,0.0,684.58
1739980147363,0.0,684.58
1739980147368,0.0,684.58
1739980147374,0.0,684.58
1739980147379,0.0,684.58
1739980147385,0.0,684.58
1739980147390,0.0,684.58
1739980147395,0.0,684.58
1739980147401,0.0,684.58
1739980147406,0.0,684.58
1739980147411,0.0,684.58
1739980147416,0.0,684.58
1739980147421,0.0,684.58
1739980147426,0.0,684.58
1739980147432,0.0,684.58
1739980147437,0.0,684.58
1739980147442,0.0,684.58
1739980147447,0.0,684.58
1739980147452,0.0,684.58
1739980147457,0.0,684.58
1739980147463,0.0,684.58
1739980147468,0.0,684.58
1739980147473,0.0,684.58
1739980147478,0.0,684.58
1739980147483,0.0,684.58
1739980147489,0.0,684.58
1739980147494,0.0,684.58
1739980147499,0.0,684.58
1739980147504,0.0,684.58
1739980147509,0.0,684.58
1739980147515,0.0,684.58
1739980147520,0.0,684.58
1739980147526,0.0,684.58
1739980147531,0.0,684.58
1739980147536,0.0,684.58
1739980147541,0.0,684.58
1739980147546,0.0,684.58
